PORTFOLIO COMPANY ID,COMPANY NAME,REGION,ADDRESS,CITY,STATE,ZIPCODE,COUNTRY,WEBSITE,EMAIL,TEL,FAX,FOUNDED YEAR,PRIMARY INDUSTRY,SUB INDUSTRIES,VERTICALS,COMPANY STAGE,LATEST ROUND DIRECTION,INVESTORS,TOTAL AMOUNT RAISED (USD MN),EBITDA (USD MN),OPERATING INCOME (USD MN),NET INCOME (USD MN),REVENUE (USD MN),% REVENUE GROWTH YOY,% OPERATING MARGIN,% EBTIDA MARGIN,% NET MARGIN,FUNDING ROUNDS/NUMBER OF DEALS,MOST RECENT DEAL TYPE/STAGE,MOST RECENT DEAL DATE,MOST RECENT DEAL SIZE (USD MN),MOST RECENT DEAL SIZE EQUITY (USD MN),MOST RECENT DEAL SIZE DEBT (USD MN),EMPLOYEE COUNT,INVESTED FUNDS (ESTIMATED**),ACTIONABILITY SIGNAL,FUNDING TYPE,OWNERSHIP TYPE,POST-MONEY VALUATION (USD MN - ESTIMATED**),POST-MONEY VALUATION (USD MN)
406429,Gozem Pte. Ltd.,Asia,"6 Raffles Quay, #11-07 ",Singapore,,48580,Singapore,www.gozem.co,group@gozem.co,,,2018,Transportation Services,"Logistics Software, Food & Beverage Distribution, Courier & Delivery Services, Car Hire Services","Mobile Apps, eWallets & Money Transfer",Series A,,"International Finance Corporation, CMC Capital Group, Plug and Play Ventures, Virtual Network, Bansea, Liil Ventures, Asia Africa Investment & Consulting, Momentum Venture Capital, TTMFS Singapore Pte Ltd., Schulte Group Innoport, Uncovered Fund, Launch Africa Ventures",17.60,-1.23,-1.23,-1.23,0.41,175.6%,-297%,-297%,-297%,5,Series A,29-Aug-2022,11.66,,,314,"UNCOVERED FUND No. 1, Launch Africa Fund I",-,VC-Backed,Private,,22.99
405571,SquidPay Technology Inc.,Asia,Philippine Stock Exchange Center Exchange Road,Pasig City,,,Philippines,www.squidpay.ph,support@squid.ph,+63 2 8521 7035,,2020,Financial Services,"e-Financial, Accounting/Finance Software","Mobile Apps, Online Banking, Processing & Payment Infrastructure, eWallets & Money Transfer",Series A,,,2.10,,,,,,,,,1,Series A,14-Dec-2020,2.08,,,41,,-,VC-Backed,Private,,22.90
404643,Right Choice Capital Pte. Ltd.,Asia,"5E-1 Electra House, 115-117 Esteban St Legazpi Village",Makati City,,1229,Philippines,www.rightchoicefinance.ph,info@rcf.ph,+63 2  843 6057,,2016,Financial Services,"Consumer Finance, Credit Collections & Services, e-Financial","Lending, Online Banking, eWallets & Money Transfer",Series A,,,3.00,,,,,,,,,1,Series A,01-Apr-2019,2.95,,,13,,-,VC-Backed,Private,,
403749,Easiertrades Pte. Ltd.,Asia,7 Temasek Boulevard #32-01 Suntec Tower 2,Singapore,,38987,Singapore,www.tazapay.com,support@tazaypay.com,+65 83714208,,2020,Software,"Accounting/Finance Software, e-Financial","Cloud Computing, Exchange/Trading Platforms",Angel & Seed,,"Sequoia Capital, RTP Global, January Capital, Saison Capital, Surge",5.20,-0.14,-0.16,-0.16,,,,,,2,Unspecified Round,01-Dec-2020,3.20,,,67,"RTP Ventures Fund III, Sequoia Capital U.S. Venture Fund XVII, January Capital Fund I",-,VC-Backed,Private,,8.70
403585,doomoolmori,Asia,"101, Dongmak-ro, Mapo-gu ",Seoul,,,South Korea,www.doomoolmori.com,ask@doomoolmori.com,+82 2 6015 4300,,2015,Software,Accounting/Finance Software,"Artificial Intelligence, Big Data, Robo-advisors",Series A,,"Hanwha Asset Management, The Turning Point, Wadiz Ventures",3.80,,,,,,,,,2,Series A,01-Dec-2020,3.44,,,36,,-,VC-Backed,Private,,
403351,AQWIRE,Asia,"Greenbelt Mansion 501 greenbelt mansion, 106 perea street, Makati, Metro Manila ",,,1228,Philippines,www.aqwire.io,support@aqwire.io,,,2017,Financial Services,"Real Estate Development & Operating Companies, e-Financial, Mortgage Banking","Lending, Real Estate Tech, Saas, Smart Contracts, Wealth Management",Series A,,"Spiral Ventures, Vulpes Investment Management, Betatron Venture Group, Gentree Fund",2.10,,,,1.70,,,,,1,Series A,26-Nov-2020,2.10,,,13,"IMJ-Global I, Vulpes Special Opportunities Fund",-,VC-Backed,Private,,
401945,PT. Finantier Teknologi Indonesia,Asia,146 Neil Rd #03-01,Singapore,,88875,Singapore,www.finantier.co,contact@finantier.co,,,2020,Software,"e-Financial, Accounting/Finance Software","Financial Data, Identity Management, Processing & Payment Infrastructure",Angel & Seed,,"East Ventures, Genesia Ventures, Two Culture Capital, AC Ventures",1.00,-1.34,-1.39,-1.41,,,,,,1,Seed,06-Jan-2021,0.95,,,68,"Genesia Venture Fund II, ACV Capital III, Elev8 VC Fund",-,VC-Backed,Private,,5.50
400181,"Warashibe Co., Ltd.",Asia,"3-17-2 Fukae-kita, Higashinari-ku ",Osaka,Osaka,537-0001,Japan,https://company.warashibe.market,h.imoto@warashibe.market,,,2020,Software,"e-Financial, Credit Collections & Services, Accounting/Finance Software","Cryptocurrency, E-commerce, eWallets & Money Transfer",Early Stage,,"Headline Asia, Nippon Technology Venture Partners, 01Booster, Mask Network",,,,,,,,,,3,Unspecified Round,09-Dec-2021,,,,,Infinity Ventures IV,-,VC-Backed,Private,,
399662,Durian Pay,Asia, ,Singapore,,,Singapore,www.durian.money,,,,2020,Financial Services,"Accounting/Finance Software, e-Financial",Processing & Payment Infrastructure,Angel & Seed,,"Sequoia Capital, Kenanga Private Equity, United Family Capital",1.90,,,,,,,,,1,Seed,15-Mar-2021,1.85,,,57,SCC Healthcare Principals Fund,Actionable,VC-Backed,Private,,7.17
398871,NIFTEX.com,Asia, ,Singapore,,,Singapore,www.niftex.com,,,,2020,Financial Services,"Accounting/Finance Software, e-Financial, Web Applications","Cryptocurrency, eWallets & Money Transfer",Angel & Seed,,"Digital Currency Group, Sparq, CoinFund, 1kx, MetaCartel Ventures",0.50,,,,,,,,,1,Seed,09-Nov-2020,0.50,,,2,Bitcoin Opportunity Fund,-,VC-Backed,Private,,
398405,KingSwap Pte. Ltd.,Asia,50 Raffles Place #19-03 Singapore Land Tower,Singapore,,48623,Singapore,www.kingswap.io,hello@kingswap.io,,,,Financial Services,e-Financial,"Cryptocurrency, Exchange/Trading Platforms",Early Stage,,"Tradecraft Capital, Alpha Sigma Capital, Plutus VC, Hashstreet VC, 7CC Blockchain Investments",20.00,,,,,,,,,1,Unspecified Round,30-Oct-2020,20.00,,,8,,-,VC-Backed,Private,,
398254,Lucy Holdings Pte Ltd,Asia,"20 Pasir Panjang Road Level 3, Mapletree Business City",Singapore,,117439,Singapore,www.welucy.com,hello@welucy.com,+65 6817 1160,,2020,Software,"Accounting/Finance Software, Application Integration Software, Retail Banks","Machine Learning, Mobile Apps, Online Banking, Wealth Management",Angel & Seed,,EmergeVest,2.00,,,,,,,,,2,Seed,24-Jun-2022,1.66,,,13,,-,VC-Backed,Private,,9.50
397416,GOWID Inc.,Asia,"14th Floor, Horim Art Center Building 1, 317 Dosan-daero, Sinsa-dong, Gangnam-gu ",Seoul,,6021,South Korea,www.gowid.com,contact@gowid.com,+82 2 6105 8101,,2015,Financial Services,"e-Financial, Web Applications","Mobile Apps, Processing & Payment Infrastructure",Early Stage,,Hashed Ventures,4.20,-7.00,-9.82,-4.37,32.64,-11.7%,-30.1%,-21.4%,-13.4%,1,Unspecified Round,04-Feb-2022,4.17,,,31,Hashed Venture Fund II,-,VC-Backed,Private,,
397413,Siot,Asia,"4F, 24, Seolleung-ro 161-gil Gangnam-gu",Seoul,,6018,South Korea,www.iamport.kr,cs@iamport.kr,+82 1670 5176,,2011,Software,"Application Integration Software, Browser Software & Plug-ins, e-Financial, IT Infrastructure",Processing & Payment Infrastructure,Early Stage,,GOWID Inc.,0.30,,,,,,,,,1,Unspecified Round,01-Aug-2015,0.34,,,491,,-,VC-Backed,Private,,
396642,276 Holdings,Asia,"Room 708, 43, Yeouiseo-ro Yeongdeungpo-gu",Seoul,,7239,South Korea,www.276holdings.com,,+82 2 785 7080,,2019,Financial Services,"IT Infrastructure, e-Financial, Web Applications",Exchange/Trading Platforms,Angel & Seed,,"Magna Investments, MetLife Korea, Korea Social Investment",0.30,,,,,,,,,1,Seed,21-Oct-2020,0.31,,,2,Magna VITA Fund,-,VC-Backed,Private,,
396450,Volopay.co Pte. Ltd.,Asia,152 Beach Road #28-00 Gateway East,Singapore,,189721,Singapore,www.volopay.co,hello@volopay.co,+65 8481 3155,,2019,Software,"e-Financial, Accounting/Finance Software","Artificial Intelligence, Processing & Payment Infrastructure, Saas",Series A,,"Y Combinator, Winklevoss Capital, Soma Capital Management, CP Ventures, VentureSouq, Antler, Accial Capital, JAM Fund, Rapyd Ventures",13.40,-0.26,-0.26,-0.26,0.02,,-1466.1%,-1459.5%,-1466.1%,5,Series A,22-Mar-2022,11.25,,,164,"CP Ventures Global 2020 Fund, Antler Southeast Asia Fund, JAM Fund, Soma Capital Rappi SPV, Mena FinTech Fund I",-,VC-Backed,Private,,44.15
396276,Persistence Technologies Pte. Ltd.,Asia, ,Singapore,,,Singapore,www.persistence.one,hello@persistence.one,,,2019,Financial Services,"Web Applications, e-Financial","Cryptocurrency, Exchange/Trading Platforms",Early Stage,,"Alameda Capital, Arrington XRP Capital, Spark Digital Capital, LuneX Ventures, LedgerPrime, All in Bits, Inc., Woodstock Fund, NGC Ventures, AU21 Capital, IOSG PTE. LTD., Genesis Block, Moonrock Capital, Incrypt, Amplifi Capital, Terra Capital",3.70,,,,,,,,,1,Unspecified Round,02-Oct-2020,3.70,,,77,NGC Ventures Fund I,-,VC-Backed,Private,,
395382,"400F Co., Ltd.",Asia,"Akasaka, Minato-ku 1-9-13 Sankaido Building 7Fbr",Tokyo,,107-0052,Japan,https://400f.jp,contact@400f.jp,+81 335605550,,2017,Internet,"Web Applications, Information Services, Consulting Services, Digital Media","Mobile Apps, Wealth Management",Series A,,"SBI Investment, Rakuten Securities, Skyland Ventures, MINKABU THE INFONOID, Inc., Goodpatch Inc., GO inc., Loyalty Marketing, Inc., Money Forward Venture Partners, DIMENSION Co., Ltd.",5.10,,,,,,,,,4,Unspecified Round,26-Jan-2022,1.74,,,10,"THE CREATIVE FUND, Series 1 HIRAC FUND, Skyland Ventures Fund IV, Panasonic Kurashi Visionary Fund",-,VC-Backed,Private,,
395354,CREPASS,Asia,"Room 201, 2F, 118 Jandari-ro Mapo-gu",Seoul,,7327,South Korea,www.crepass.com,info@crepass.com,+82 2 1522 2975,,,Financial Services,"Social Networking & Communication Platform, Web Applications, Consumer Finance, Website Hosting",Lending,Series A,,"Shinhan Investment Corp., Shinhan Capital, SparkLabs Accelerator, TheVentures, Mirae Asset Venture Investment, KAIST Venture Capital, Hanwha Life Insurance, Bespin Global Co., Ltd., The Wells Investment, Korea Tech Incubator for Startup, Impact Finance Korea",1.90,,,,,,,,,7,Unspecified Round,15-Sep-2021,0.60,,,2,"Kakao-Shinhan Tnight Fund I, The Wells Secondary Fund I, Mirae Asset Innovative Growth Fund, Shinhan-Cognitive Contents Investment Fund I",-,VC-Backed,Private,,
394913,"ThitsaWorks Solutions Myanmar Co., Ltd.",Asia,"No. 28 (A), Kyauk Kone Street Room#701  Sky View Tower, Yankin Township",Yangon,,11081,Myanmar,www.thitsaworks.com,info@thitsaworks.com,+95 9978669442,,2016,Software,"Web Applications, Accounting/Finance Software, Analytics & Performance Software","Big Data, Chatbots, Cloud Computing, FinTech, Mobile Apps",Early Stage,,BOD Tech Ventures,,,,,,,,,,1,Unspecified Round,13-Oct-2020,,,,47,,-,VC-Backed,Private,,
394785,GhostPass,Asia,"Room  A, 320-1, Startup Promotion Center, Gwangju Institute of Science and Technology 123 Cheomdangwagi-ro, Oryong-dong, Buk-gu",Gwangju,,,South Korea,www.ghostpass.ai,,+82 70 4647 0305,,2019,Financial Services,e-Financial,Smart-Pay: Physical-Digital Interactions,Angel & Seed,,"Korea Tech Incubator for Startup, ActnerLab",0.40,,,,,,,,,2,Seed,11-May-2022,0.39,,,,,-,VC-Backed,Private,,
392838,Boost Capital Pte. Ltd.,Asia,20A Tanjong Pagar Road ,Singapore,,88443,Singapore,www.boostkh.com,info@biofeyn.com,,,2018,Financial Services,"Consumer Finance, e-Financial","Lending, Mobile Apps, eWallets & Money Transfer",Angel & Seed,Up Round,"SOSV, Insitor Partners, MOX, Loyal Venture Fund Group",1.40,,,,,,,,,3,Seed,20-May-2021,0.33,,,,"Insitor Impact Asia Fund, SOSV IV",-,VC-Backed,Private,,4.76
392780,Payple,Asia,"12/F, 122, Mapo-daero Mapo-gu",Seoul,,4213,South Korea,www.payple.kr,help@payple.kr,+82 1522 5013,,2018,Financial Services,e-Financial,"Digital Brokerage, Online Banking, Processing & Payment Infrastructure",Angel & Seed,,"500 Global, Strong Ventures, Primer",0.90,,,,,,,,,3,Unspecified Round,28-Sep-2020,0.86,,,3,"Healthy Life Technology Startup PEF, 500 Startups Korea II",-,VC-Backed,Private,,
392533,JomParkir Sdn. Bhd.,Asia,"C-3-07, CoPlace 2 2260 Jalan Usahawan 1 , Selangor",Cyberjaya,,63000,Malaysia,www.jomparking.com,support@jomparking.com,+60 3 8328 0577,,2017,Software,"Application Integration Software, Connectivity Software","Mobile Apps, Processing & Payment Infrastructure, Smart City",Series A,,"TheVentures, Kairous Capital",,-0.30,-0.39,-0.39,1.10,,-35.3%,-27.4%,-35.3%,2,Series A,24-Sep-2020,,,,10,,-,VC-Backed,Private,,
392520,"DA Ground Co., Ltd.",Asia,"19th Floor,107, 83 Uisadang-daero, Yeongdeungpo-gu ",Seoul,,4213,South Korea,www.corp.sandbank.io,info@sandbank.io,,,2019,Financial Services,Brokerages,"Cryptocurrency, Digital Brokerage, Exchange/Trading Platforms",Series A,,"Strong Ventures, Primer, Korea Information Certificate Authority Inc.",2.00,,,,,,,,,3,Series A,03-Jun-2022,2.00,,,16,"Healthy Life Technology Startup PEF, Namsan SG I",-,VC-Backed,Private,,
392443,Bonjour Technology Sdn Bhd,Asia,"No.18, Jalan PJU 3/40, Sunway Damansara",Petaling Jaya,Selangor,47810,Malaysia,www.bigbrainbank.org,customerservice@bigbrainbank.org,+60 367 323 688,,2018,Financial Services,"e-Financial, Analytics & Performance Software, Education & Training Services, Accounting/Finance Software, Education & Training Software","Deep Learning, EdTech, FinTech, Financial Data, Machine Learning, Mobile Apps",Angel & Seed,,,,0.01,0.01,0.00,0.11,,7.4%,7.9%,4.5%,1,Seed,23-Sep-2020,,,,7,,-,VC-Backed,Private,,
392151,MyMy Payments Malaysia Sdn Bhd,Asia,"SO - 12 - 5, Menara 1 No.3, Jalan Bangsar, KL Eco City",Kuala Lumpur,,59200,Malaysia,www.my-my.com,hello@my-my.com,+60 3 2391 9696,,2018,Financial Services,"e-Financial, Accounting/Finance Software","Mobile Apps, Online Banking, eWallets & Money Transfer",Angel & Seed,,Koperasi Angkatan Tentera Malaysia Berhad,5.00,,,,,,,,,3,Unspecified Round,06-Oct-2021,0.96,,,55,,-,VC-Backed,Private,,
391647,PT.Jari Solusi International,Asia,"The Bellezza Office Tower 11th Floor Jl. Lt. Gen. Soepono No. 34, Permata Hijau",South Jakarta,,12210,Indonesia,www.jarivisibility.id,info@jari.co.id,+6221 2918 1018,,2016,Financial Services,"Monitoring & Security Software, Web Applications, e-Financial, Analytics & Performance Software","FinTech, Mobile Apps, Saas",Angel & Seed,,UMG Idea Lab Indonesia,,,,,,,,,,1,Seed,17-Sep-2020,,,,23,,-,VC-Backed,Private,,
391124,"NearMe Co., Ltd.",Asia,"No.151 - Tech Park, Yaw Gi Kyaung Road, 11 Ward, Hlaing Township (2C2P Office ",Yangon,,11051,Myanmar,www.nearme.com.mm,nearme@2c2p.com,+95 9 795 070 111,,2015,Retail,"Drug Stores/Convenience Stores, e-Financial","E-commerce, Mobile Apps, Processing & Payment Infrastructure",Early Stage,,Sumitomo Corporation,,,,,,,,,,1,Unspecified Round,16-Sep-2020,,,,,,-,VC-Backed,Private,,
390894,Kim An Group,Asia,"353 - 355 An Duong Vuong, Ward 3 District 5, Binh Thanh District",Ho Chi Minh City,,,Vietnam,www.kimangroup.com,support@kimangroup.com,+84 1900 636613,,2013,Financial Services,"e-Financial, Application Integration Software, Accounting/Finance Software","E-commerce, Mobile Apps, Processing & Payment Infrastructure",Series A,,"East Ventures, Patamar Capital, Viet Capital Ventures",,,,,,,,,,1,Series A,11-Sep-2020,,,,22,"Patamar Fund II, EV Seed Fund",-,VC-Backed,Private,,
390084,Qapita Pte. Ltd.,Asia,"80 Robinson road #18-03, Rm 72",Singapore,,68898,Singapore,www.qapitacorp.com,info@qapitacorp.com,+65 6681 6768,,2019,Financial Services,"Accounting/Finance Software, e-Financial","Saas, Wealth Management",Series A,,"Alto Partners, Northstar Group, Vulcan Capital, East Ventures, Citicorp International Finance Corporation, NYCA Partners, Alto Partners, MassMutual Ventures, Endiya, Mission Holdings, K3 Ventures, SAB Holding, KDV Capital, Black Kite Capital, Blowfish Ventures Limited",22.30,,,,,,,,,3,Series A,23-Nov-2021,15.04,,,241,"NYCA Investment Fund III, MassMutual Ventures Southeast Asia II, Nyca Co-Invest Fund III, EV Growth Fund II, East Ventures Fund 8",-,VC-Backed,Private,,69.42
389774,BIFROST GLOBAL LTD.,Asia, ,Singapore,,,Singapore,www.bifrost.finance,,,,2019,Financial Services,Investment Banking,"Lending, Smart Contracts",Angel & Seed,,"Vibrant Capital Partners, Consensus Lab, Youbi Capital, LongHash, NGC Ventures, SNZ Holding, Digital Renaissance",0.60,,,,,,,,,1,Seed,01-Sep-2020,0.60,,,14,NGC Ventures Fund I,-,VC-Backed,Private,,
386798,Lucentblock,Asia,"Room 323, Building 11, Korea Electronics and Telecommunications Research Institute 218 Gajeong-ro, Gajeong-dong, Yuseong-gu",Daejeon,,,South Korea,www.lucentblock.com,customer@lucentblock.com,,,2018,Software,"Commercial Property, Financial Services","Blockchain, E-commerce, FinTech",Series A,,"KEB Hana Bank, Korea Investment & Securities, Capstone Partners, Hana Financial Investment, QUAD Ventures, Seoul Technology Holdings, Etri Holdings",13.70,,,,,,,,,2,Series A,11-Mar-2022,13.74,,,,"Capstone 2020 Growth Support Fund, SNU STH Fund I, Hana-Magma Growth Booster Fund, Smart Korea KT Next PEF",-,VC-Backed,Private,,
386165,PT. International Trade Space,Asia,"Jl. Asia Afrika, Panin Tower 15th Floor, Senayan City",Jakarta,,10270,Indonesia,https://credibook.com,contact@credibook.com,+62 819 1303 6868,,2019,Financial Services,"Accounting/Finance Software, e-Financial","FinTech, Mobile Apps",Series A,,"Wavemaker Partners, Alpha JWC Ventures, Insignia Ventures Partners, PT Payfazz Teknologi Nusantara, Monk’s Hill Ventures",11.10,,,,,,,,,3,Series A,06-Apr-2022,8.10,,,86,"Insignia Ventures Partners Fund II, Alpha JWC Ventures III, Wavemaker SEA Fund IV",-,VC-Backed,Private,,36.10
384502,Payletter Inc.,Asia,"223, Yeoksam-ro, Gangnam-gu ",Seoul,,,South Korea,www.payletter.com/ko/,help@payletter.com,,+82 2 6191 3710,2001,Software,"Software, e-Financial","E-commerce, Processing & Payment Infrastructure",Early Stage,,We Venture Partners,4.00,8.39,7.43,7.30,82.00,6.84%,9.1%,10.2%,8.9%,1,Unspecified Round,02-Jul-2021,3.98,,,70,Smart SF-WE Untact II,-,VC-Backed,Private,,
382732,"Utoniq, Inc.",Asia,"301 Sasaki Building 2-1-5 Ebisu, Shibuya-ku",Tokyo,,150-0013,Japan,https://about.utoniq.com/,support@utoniq.com,,,2018,Internet,"Web Applications, Digital Media, Social Networking & Communication Platform","Mobile Apps, Smart-Pay: Physical-Digital Interactions, Social Media",Early Stage,,i-nest capital,0.60,,,,,,,,,2,Unspecified Round,07-Jul-2022,,,,2,i-nest Fund I,-,VC-Backed,Private,,
382160,"X Digital Innovation Co.,Ltd.",Asia,"Tokyu Plaza Akasaka 12F, 2-14-3  Nagatacho Chiyoda Ku",Tokyo,,100-0014,Japan,https://www.xdi-xp.com/,,8.10368E+11,,2020,Financial Services,"Consulting Services, e-Financial, Web Applications",FinTech,Angel & Seed,,A.D.Works corporation,1.50,,,,,,,,,2,Unspecified Round,13-May-2021,0.73,,,1,,-,VC-Backed,Private,,
381789,Qashier Pte. Ltd.,Asia,988 Toa Payoh North #03-08 ,Singapore,,319002,Singapore,www.qashier.com,hello@qashier.com,+65 3165 0155,,2019,Hardware,"Sales & Marketing Software, Electronics, Analytics & Performance Software, Computer & Related Peripherals","E-commerce, Smart-Pay: Physical-Digital Interactions",Angel & Seed,Up Round,"Hardware Club, Cocoon Capital, Antler, Exor Seeds",5.60,-0.16,-0.16,-0.16,0.47,4047.42%,-34.7%,-34.7%,-34.7%,3,Seed,02-Dec-2021,4.70,,,73,"Hardware Club Fund I, Exor Seeds Fund, Cocoon Capital II, Antler Southeast Asia Fund",-,VC-Backed,Private,,2.66
380322,Sparrow Tech Private Limited,Asia,"600 North Bridge Road, #08-05, Parkview Square ",Singapore,,188778,Singapore,www.sparrowexchange.com,support@sparrowexchange.com,,,2018,Financial Services,"Accounting/Finance Software, e-Financial","Cryptocurrency, Exchange/Trading Platforms, Smart Contracts",Series A,,"Authentic Ventures, WndrCo, South Park Commons, Signum Capital, Du Capital, Bitmex Ventures, Block.one, Gain Loyal Pte Ltd.",33.60,-0.59,-1.46,-1.45,0.47,326.9%,-307.6%,-125.1%,-307.2%,5,Series A,15-Feb-2022,20.00,,,14,"Authentic Ventures II, FF3 Dao",-,VC-Backed,Private,,1.19
380123,Institutional Lending Exchange Pte. Ltd.,Asia,"36, Carpenter Street The Hive",Singapore,,59915,Singapore,www.ilex.sg,contact@ilex.sg,,,2019,Financial Services,"e-Financial, Web Applications, Analytics & Performance Software, Accounting/Finance Software",Exchange/Trading Platforms,Angel & Seed,Up Round,"IHS Markit, Loyal Venture Fund Group, Right Pedal, Dragon Allies Pte. Ltd.",4.50,-0.56,-0.62,-0.62,0.00,,,,,2,Seed,05-Jul-2022,2.51,,,2,,-,VC-Backed,Private,,16.51
379428,CAPBOX,Asia,"9, Dongmak-ro 6-gil, Mapo-gu ",Seoul,,,South Korea,www.angelleague.io/about/,email.support@capbox.kr,,,2019,Financial Services,"Brokerages, Web Applications",Digital Brokerage,Angel & Seed,,TheVentures,,,,,,,,,,2,Seed,04-Jun-2020,,,,1,,-,VC-Backed,Private,,
379339,Fincy Pte. Ltd.,Asia,140 Robinson Road #16-00 ,Singapore,,68907,Singapore,www.fincy.com,its@fincy.com,,,2019,Financial Services,"Financial Services, Accounting/Finance Software, Analytics & Performance Software","Financial Data, Mobile Apps, eWallets & Money Transfer",Angel & Seed,,"GBCI Ventures, Nirvana Water Pte. Ltd., 2G Capital Pte Ltd",11.40,0.18,0.18,0.18,0.00,,,,,2,Seed,05-Nov-2021,0.44,,,11,,-,VC-Backed,Private,,0.89
377455,"STiLy, Inc.",Asia,"#13 The York House 3-45-8 Yoyogi, Shibuya-ku",Tokyo,,151-0063,Japan,www.stily.co.jp,,,,2015,Software,"Analytics & Performance Software, Accounting/Finance Software, Commercial Property","FinTech, Real Estate Tech",Early Stage,,JAFCO Group,1.30,,,-0.38,,,,,,1,Unspecified Round,01-May-2017,1.34,,,,JAFCO SV5,-,VC-Backed,Private,,
377324,Advance Tech Lending Inc.,Asia, ,Makati City,,,Philippines,www.advance.ph,support@advance.ph,,,,Financial Services,e-Financial,Lending,Angel & Seed,,"Wavemaker Partners, ACCION Venture Lab, Integra Partners, Next Billion Ventures",1.10,-0.05,-0.07,-0.05,0.07,,-100.9%,-79.4%,-70.5%,1,Seed,12-May-2020,1.10,,,5,Wavemaker SEA Fund III,-,VC-Backed,Private,,4.30
377281,LayerX Inc.,Asia,"FRONTIER Higashinihonbashi 7F 2-7-1 Higashinihonbashi, Chuo-ku",Tokyo,,103-0004,Japan,https://layerx.co.jp,,,,2018,Financial Services,Financial Services,"Cryptocurrency, Wealth Management",Series A,,"JAFCO Group, Z Venture Capital, ANRI",27.90,,0.32,0.17,3.02,,10.6%,,5.6%,1,Series A,28-May-2020,27.87,,,48,"JAFCO SV6, YJ3 Investment Partnership, ANRI No.4",-,VC-Backed,Private,,
